Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance (in KM)
39.0,4.5,Cloudy,Low,1,scooter,1.0,No,Metropolitian,18,4.521503515521098
34.0,4.8,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,25,1.529710385539974
21.0,4.1,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,31,13.805596388488004
31.0,4.1,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,47,20.942264580560423
27.0,4.3,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,31,17.103101827476454
25.0,4.8,Fog,Medium,0,motorcycle,2.0,No,Metropolitian,44,12.216836816928133
31.0,4.4,Fog,Jam,1,scooter,1.0,No,Metropolitian,43,12.392704620939153
34.0,4.6,Cloudy,Medium,2,electric_scooter,1.0,No,Metropolitian,18,5.946100784021814
37.0,4.7,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,40,10.983241696284244
21.0,4.7,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,16,4.588834564304853
22.0,4.7,Windy,Medium,2,scooter,1.0,No,Urban,27,6.219456753001566
34.0,4.6,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,19,20.211791494903654
22.0,4.9,Stormy,Low,2,motorcycle,0.0,,Urban,11,4.649000733727615
20.0,4.7,Windy,Low,2,electric_scooter,1.0,No,Urban,14,10.548588900483187
39.0,4.7,Stormy,High,2,scooter,1.0,No,Metropolitian,29,1.5549550458600816
28.0,4.8,Windy,Medium,0,motorcycle,0.0,No,Urban,26,10.787297768522954
39.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,23,8.92594910495551
24.0,4.8,Sunny,Low,2,scooter,0.0,No,Metropolitian,24,9.294981402880982
38.0,4.9,Fog,Medium,2,scooter,0.0,No,Urban,17,4.6541319346974905
32.0,4.5,Sunny,Medium,1,scooter,1.0,No,Urban,26,10.705667688015268
39.0,4.7,Windy,Low,1,scooter,1.0,No,Metropolitian,27,3.1099233720447836
,,,,3,electric_scooter,1.0,No,Metropolitian,29,9.296672611790157
28.0,3.5,Sunny,Low,1,scooter,1.0,No,Metropolitian,38,12.393579105808694
35.0,5.0,Sandstorms,High,1,scooter,1.0,No,Urban,31,3.0681762009166276
25.0,4.7,Stormy,Low,2,scooter,0.0,No,Urban,16,7.589156442701956
26.0,4.6,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,10,6.276138627413788
34.0,4.5,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,29,13.76527075661079
30.0,4.7,Sunny,Jam,1,scooter,1.0,No,Metropolitian,19,16.62417793678295
26.0,5.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,41,17.043069629578344
31.0,4.7,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,47,14.121309628180253
26.0,5.0,Sandstorms,Low,2,electric_scooter,0.0,No,Urban,10,4.664774212706455
32.0,4.7,Windy,High,1,motorcycle,0.0,No,Metropolitian,27,6.219472715578527
32.0,4.7,Stormy,High,2,electric_scooter,1.0,No,Metropolitian,29,3.1380694073889375
23.0,4.8,Fog,Jam,1,scooter,2.0,No,Metropolitian,43,19.590912629231074
32.0,4.5,Sandstorms,Low,0,motorcycle,0.0,No,Urban,29,7.746015099592234
25.0,4.8,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,49,10.983241696284244
25.0,4.6,Fog,Medium,1,scooter,1.0,No,Metropolitian,35,13.941533701364968
,,Stormy,Low,0,motorcycle,0.0,No,Urban,19,1.5514232908136332
26.0,4.4,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,38,10.47238910241384
,,Sunny,Medium,1,scooter,0.0,No,Urban,16,4.664610877378366
23.0,4.8,Windy,Low,1,motorcycle,,No,Urban,18,13.747579866602594
38.0,4.9,Fog,Low,2,motorcycle,1.0,No,Metropolitian,28,10.983241696284244
29.0,4.6,Sunny,Jam,2,electric_scooter,,No,Metropolitian,14,9.062107572908571
36.0,4.3,Windy,Medium,0,motorcycle,2.0,No,Metropolitian,35,5.951908012295787
24.0,3.2,Sunny,Low,1,scooter,1.0,No,Metropolitian,38,10.983241696284244
35.0,4.7,Sandstorms,High,1,scooter,1.0,No,Metropolitian,25,6.041633175889473
31.0,4.7,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,16,9.204136220812416
35.0,4.2,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,36,10.859198634087068
20.0,4.7,Windy,Low,1,scooter,0.0,No,Metropolitian,11,1.511477544835492
31.0,4.9,Windy,High,0,motorcycle,1.0,No,Metropolitian,36,6.205474967025106
25.0,5.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,19,1.5340125223641272
31.0,3.7,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,37,16.870783873977445
35.0,4.6,Windy,Medium,1,scooter,1.0,No,Metropolitian,25,19.880325485248004
28.0,4.8,Sandstorms,Low,2,scooter,,No,Metropolitian,15,1.5340717607689194
32.0,4.8,Fog,Jam,1,motorcycle,1.0,Yes,Urban,43,19.876680616802588
36.0,4.9,Windy,High,1,scooter,1.0,No,Metropolitian,33,3.0984626543696816
20.0,4.6,Stormy,Low,1,scooter,1.0,No,Urban,12,17.064281923367332
26.0,4.5,Stormy,Jam,2,scooter,1.0,No,Metropolitian,22,12.552275755914394
27.0,4.7,Stormy,Low,2,motorcycle,0.0,No,Urban,13,7.647645466260274
22.0,4.9,Sandstorms,High,0,motorcycle,0.0,No,Metropolitian,23,5.951832191839428
35.0,4.7,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,25,13.961608340957845
22.0,5.0,Stormy,Low,1,motorcycle,1.0,No,Urban,14,3.059026416445832
27.0,5.0,Cloudy,Low,1,motorcycle,1.0,No,Urban,10,2.9761321419028017
37.0,5.0,Stormy,Jam,0,motorcycle,1.0,Yes,Metropolitian,44,10.41519307889728
,,,,3,scooter,1.0,No,Urban,19,17225.90999902312
27.0,4.5,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,22,19.881529993279887
21.0,4.7,Windy,High,1,scooter,1.0,No,Urban,28,6.095236580180058
26.0,4.8,Cloudy,Medium,0,motorcycle,0.0,No,Urban,20,6.19722444200092
,,Windy,Jam,2,scooter,1.0,No,Metropolitian,29,19.940329087742604
27.0,4.6,Stormy,High,1,motorcycle,1.0,,Urban,12,3.1028522086456105
32.0,4.4,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,39,6.028674005255561
39.0,5.0,Windy,Low,2,scooter,0.0,No,Metropolitian,16,19.58985299714341
30.0,4.8,Stormy,Medium,2,scooter,1.0,No,Metropolitian,32,9.296667943581303
27.0,4.9,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,17,12.056467912278185
26.0,4.6,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,36,12.235374461806087
20.0,4.7,Sandstorms,Jam,2,motorcycle,1.0,No,Urban,19,12.272038962044778
39.0,5.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,30,12.143475859356391
36.0,5.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,50,13.563842438682846
35.0,4.1,Sandstorms,Jam,0,motorcycle,0.0,No,,34,9.063101192712567
25.0,5.0,Cloudy,Low,2,scooter,0.0,No,Urban,20,12.099048379319578
26.0,4.8,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,28,9.296531667508525
25.0,4.3,Sunny,High,0,motorcycle,3.0,No,Semi-Urban,52,6.219597650999593
38.0,5.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,28,12.08162934703439
36.0,3.8,Cloudy,Low,2,scooter,1.0,No,Metropolitian,32,20.143736910348597
24.0,4.7,Windy,Low,0,motorcycle,0.0,No,Urban,16,10.41555489968215
20.0,4.6,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,22,13.94264133303747
35.0,4.9,Sunny,Low,1,motorcycle,0.0,No,,18,16.362659803036674
21.0,4.6,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,25,7.647735476670626
20.0,4.8,Fog,Medium,1,scooter,0.0,No,Metropolitian,27,16.349903490839374
36.0,4.9,Windy,Medium,1,scooter,1.0,No,Metropolitian,23,16.805680518032144
22.0,5.0,Sunny,Low,1,scooter,0.0,No,Metropolitian,18,3.068338311698896
34.0,4.1,Windy,Jam,0,motorcycle,3.0,No,Metropolitian,45,7.747213511669852
,,,,3,bicycle,1.0,No,Metropolitian,29,19084.726554581386
21.0,4.7,Stormy,Low,2,motorcycle,1.0,No,Urban,17,12.41098783330408
27.0,4.6,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,39,11.902746728492795
38.0,4.7,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,43,10.84648491635075
28.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,24,13.805319475709078
25.0,4.0,Stormy,Low,0,motorcycle,0.0,No,Urban,23,7.636095878025375
21.0,4.5,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,18,1.554893122541528
22.0,4.6,Cloudy,Low,2,scooter,0.0,No,Metropolitian,19,1.5124934070328935
25.0,4.2,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,34,10.624920975781682
32.0,4.6,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,29,13.561204009757525
28.0,4.9,Fog,High,0,motorcycle,0.0,No,Urban,21,1.52957981368424
22.0,4.9,Windy,Medium,1,scooter,0.0,No,Urban,22,9.107170517647795
31.0,4.9,Stormy,Low,1,scooter,1.0,No,Metropolitian,17,17.130715312307963
,,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,36,5174.637321987313
34.0,4.9,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,15,1.5513238067891462
26.0,4.9,Sunny,Low,1,motorcycle,1.0,No,Urban,18,1.4880566842227019
34.0,4.7,Fog,Low,0,motorcycle,0.0,No,Metropolitian,27,9.160210772982108
20.0,4.9,Windy,High,2,scooter,0.0,No,Urban,18,3.1380694073889375
34.0,4.7,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,24,9.16095526779498
33.0,4.7,Cloudy,Medium,2,electric_scooter,2.0,No,Metropolitian,41,19.447341427637536
36.0,4.2,Windy,Medium,2,electric_scooter,0.0,No,Metropolitian,31,7.56227329901927
28.0,4.7,Windy,Low,0,motorcycle,1.0,No,Urban,18,17.064278798392024
30.0,4.7,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,26,6.028642462299419
37.0,4.7,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,27,7.319211171959733
34.0,4.9,Fog,Jam,2,electric_scooter,3.0,No,Metropolitian,44,20.13775691483711
32.0,4.9,Fog,Low,0,motorcycle,1.0,No,Metropolitian,26,2.9345997614992823
34.0,4.7,Stormy,Jam,2,scooter,0.0,No,Metropolitian,32,7.746488320976561
37.0,4.8,Fog,Low,1,motorcycle,1.0,No,Urban,17,1.5103683709801028
20.0,4.6,Windy,Jam,2,scooter,0.0,No,Metropolitian,23,4.654458406626018
38.0,4.8,Stormy,Low,2,motorcycle,1.0,No,Urban,26,1.5070049749662857
,,Windy,Low,1,scooter,1.0,No,Metropolitian,23,3.0985746646299552
33.0,5.0,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,22,9.308008411174363
21.0,4.6,Sandstorms,Low,1,motorcycle,1.0,No,Urban,10,9.043276670143035
,,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,17,20.827407215134496
23.0,4.7,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,29,6.276138627413788
39.0,4.8,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,35,19.846780345572135
35.0,4.8,Windy,Jam,1,motorcycle,0.0,No,Urban,26,4.664846958990213
25.0,4.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,20,1.5125345522731677
22.0,4.8,Sunny,High,2,motorcycle,0.0,No,Urban,19,6.049679408115345
32.0,4.7,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,50,13.804694329473278
39.0,4.8,Windy,Low,2,scooter,1.0,No,Metropolitian,24,19.940607730289752
23.0,4.6,Fog,Low,1,scooter,0.0,No,Metropolitian,20,13.961941195387306
32.0,4.8,Sunny,Jam,1,scooter,1.0,No,Metropolitian,20,12.082423061297098
26.0,4.8,Sunny,Medium,2,scooter,1.0,No,Urban,16,16.822951404385034
37.0,4.4,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,39,12.271931674507936
23.0,4.8,Windy,Low,2,electric_scooter,0.0,No,Urban,12,3.0359274349522045
39.0,4.7,Stormy,Jam,1,scooter,0.0,No,Metropolitian,30,4.580117184533858
20.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,27,1.5496181081271545
,,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,22,3.036148984255033
29.0,4.6,Stormy,Medium,1,scooter,1.0,No,Metropolitian,26,12.396741317977128
38.0,4.8,Stormy,High,1,scooter,0.0,No,Metropolitian,28,3.036073524369065
35.0,4.2,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,37,9.296430766542302
20.0,4.2,Windy,Low,0,motorcycle,1.0,No,Metropolitian,26,2.977717993714077
38.0,4.7,Sunny,Jam,2,motorcycle,0.0,No,,23,12.393130080882313
39.0,4.6,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,38,9.175822274003313
28.0,3.7,Sunny,High,0,motorcycle,1.0,Yes,Metropolitian,54,6.108440050157439
,,Sunny,Medium,2,scooter,,No,Metropolitian,12,6.196617146994153
39.0,4.7,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,20,10.846013590626095
39.0,4.5,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,15,8.782872563288459
34.0,4.8,Windy,Low,0,motorcycle,0.0,No,Metropolitian,22,12.090901301964697
24.0,4.8,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,15,10.571404917113615
25.0,4.0,Windy,Low,0,motorcycle,1.0,No,Urban,29,4.537333134049501
39.0,3.7,Windy,Jam,2,electric_scooter,1.0,No,Metropolitian,32,19.026649214373172
26.0,4.7,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,13,13.993143509520417
28.0,4.7,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,37,12.23513612361146
30.0,3.6,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,35,12.552275755914394
22.0,4.7,Fog,Jam,2,scooter,1.0,Yes,Metropolitian,41,17.041193611787897
30.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,21,13.961628799415337
35.0,4.4,Fog,Jam,1,scooter,1.0,No,Metropolitian,41,10.707268672949962
36.0,4.5,Sandstorms,Medium,2,electric_scooter,1.0,No,Urban,35,12.394021743080922
22.0,4.9,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,27,12.21580153556638
,,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,24,20.13677616835183
35.0,4.5,Fog,Jam,1,motorcycle,1.0,No,Urban,26,4.530805562970636
38.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,27,7.56197659193788
27.0,4.9,Sandstorms,Jam,0,motorcycle,1.0,No,Urban,28,20.138619534606757
20.0,4.7,Cloudy,Low,1,scooter,1.0,No,Metropolitian,10,1.5104773183409803
35.0,4.7,Sunny,Medium,2,scooter,0.0,No,Metropolitian,18,10.687541344886148
39.0,5.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,20,7.536191437028687
27.0,4.9,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,14,10.84370492508175
31.0,4.3,Fog,High,0,motorcycle,1.0,No,Metropolitian,31,6.276138627413788
25.0,5.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,22,6.108962178720502
31.0,4.4,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,46,13.76488736327854
23.0,4.7,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,17,3.0553157793778154
20.0,4.8,Windy,High,0,motorcycle,1.0,No,Urban,15,2.9761332528407447
24.0,4.9,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,38,12.438508883723854
,,,,3,motorcycle,1.0,No,Metropolitian,33,7.75677275909668
,,,,3,electric_scooter,0.0,No,Metropolitian,24,13.660196747006776
37.0,4.4,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,32,4.64802423339136
22.0,4.9,Sunny,Low,1,scooter,1.0,No,Metropolitian,16,3.0358047939362813
26.0,4.6,Stormy,Jam,1,scooter,0.0,No,Urban,20,13.944429464869723
39.0,4.9,Fog,Low,0,motorcycle,1.0,No,Urban,23,9.308662119355633
39.0,4.9,Cloudy,Medium,2,scooter,1.0,No,Urban,17,7.775027531729311
25.0,3.9,Sunny,Jam,0,motorcycle,3.0,Yes,Metropolitian,53,9.296712100181105
23.0,4.7,Windy,Low,1,scooter,0.0,No,Metropolitian,16,12.081405889139507
30.0,4.4,Windy,High,1,motorcycle,1.0,No,Metropolitian,34,6.205619093031621
28.0,5.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,37,12.234881885075797
34.0,4.9,Stormy,Low,2,scooter,0.0,No,Urban,26,1.4881126828892803
24.0,4.8,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,11,3.0986894979955277
31.0,4.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,32,9.061521496839395
39.0,4.4,Sandstorms,Medium,2,electric_scooter,0.0,No,Metropolitian,31,12.43882731100175
,,,,3,bicycle,1.0,No,Metropolitian,16,1.554950150508253
29.0,4.5,Fog,Medium,1,scooter,1.0,No,Urban,14,7.539739032523897
23.0,4.9,Windy,Jam,1,scooter,1.0,No,Metropolitian,18,17.044988256333504
36.0,4.6,Fog,Low,1,scooter,1.0,No,Metropolitian,15,3.020928890673669
34.0,4.8,Fog,Low,0,motorcycle,0.0,No,Metropolitian,21,1.5495096221395899
22.0,4.1,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,34,12.271931674507936
29.0,4.6,Fog,High,1,scooter,1.0,No,Metropolitian,22,6.028917597515816
33.0,4.8,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,45,7.619057245891511
30.0,4.8,Sunny,Medium,1,scooter,1.0,No,Metropolitian,29,10.884207405487084
23.0,4.9,Sandstorms,Jam,0,motorcycle,0.0,No,Urban,27,9.329032119519944
31.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,26,13.765379678937752
37.0,4.2,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,23,7.452289005718295
21.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,21,10.572334612790245
23.0,5.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,15,1.5690347154047224
35.0,4.7,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,30,13.66085510505096
,,Cloudy,High,0,motorcycle,,No,Urban,25,1.5297939730751242
37.0,4.8,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,39,9.164099415262326
,,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,25,4.648411191327598
33.0,4.1,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,33,19.844234597378584
28.0,4.6,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,47,10.859713679362844
30.0,4.6,Cloudy,Low,0,motorcycle,1.0,No,Urban,25,4.654256824131882
30.0,4.7,Stormy,Low,2,electric_scooter,0.0,No,,27,12.552275755914394
33.0,4.8,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,20,1.5180601842214017
37.0,4.2,Windy,Jam,0,motorcycle,2.0,No,Semi-Urban,52,12.395379810205451
38.0,4.9,Fog,Jam,0,motorcycle,1.0,No,Urban,26,9.414207472710387
28.0,4.6,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,33,20.536470143667497
35.0,4.7,Fog,Low,1,motorcycle,1.0,No,Metropolitian,15,1.554954794511357
33.0,4.4,Stormy,Low,0,motorcycle,1.0,No,,28,7.746805459207662
24.0,4.6,Fog,High,0,motorcycle,1.0,No,Urban,28,6.117369061558013
24.0,4.8,Cloudy,Jam,1,scooter,1.0,Yes,Metropolitian,43,11.709982003931618
37.0,4.6,Sunny,High,2,motorcycle,1.0,No,Urban,22,3.1100870409570374
38.0,4.9,Sandstorms,Medium,2,electric_scooter,1.0,No,,30,6.071667504672098
21.0,4.9,Sunny,Low,1,scooter,1.0,No,Metropolitian,16,1.5493596705178598
22.0,4.7,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,44,19.845164623281907
31.0,4.2,Stormy,Medium,2,scooter,0.0,No,Metropolitian,32,6.2054267911859675
34.0,4.8,Sunny,Low,2,scooter,1.0,No,Metropolitian,29,13.660085685164502
23.0,4.7,Sunny,Jam,2,scooter,1.0,No,Urban,10,12.271826004679728
25.0,4.8,Sandstorms,Jam,2,scooter,1.0,No,Urban,15,12.142087258477051
28.0,4.6,Windy,Jam,1,scooter,1.0,No,Metropolitian,17,12.43882731100175
37.0,4.1,Sandstorms,Medium,2,scooter,1.0,No,Urban,31,6.219472715578527
21.0,4.9,Fog,Low,1,scooter,0.0,No,Metropolitian,29,17.259376716936664
37.0,4.8,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,33,9.329036830171704
39.0,4.8,Fog,Jam,0,motorcycle,0.0,No,Urban,27,7.4808438841596665
34.0,4.9,Sunny,High,2,scooter,0.0,No,Metropolitian,24,1.5104081555802344
22.0,4.6,Stormy,Jam,2,scooter,1.0,No,Metropolitian,15,4.602245114610785
36.0,4.7,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,25,12.43898094828522
32.0,4.8,Cloudy,Medium,2,electric_scooter,0.0,No,Metropolitian,16,4.588878401100727
,,Stormy,Medium,0,motorcycle,1.0,No,Urban,36,6.276138627413788
,,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,26,7.670103460594373
31.0,4.9,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,21,10.414812499573875
34.0,4.8,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,35,4.6541487717479715
25.0,5.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,20,19.340108802092306
32.0,4.2,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,37,9.29502788136
31.0,4.4,Stormy,Medium,2,electric_scooter,0.0,No,Metropolitian,33,7.774411302442309
29.0,4.6,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,39,12.393969504587108
36.0,4.4,Windy,High,1,motorcycle,1.0,No,Metropolitian,32,1.5549031657520793
35.0,4.6,Fog,Low,2,scooter,1.0,No,Metropolitian,19,2.975947429851233
21.0,4.6,Sandstorms,Jam,2,motorcycle,0.0,No,Metropolitian,28,12.32771335268161
23.0,4.6,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,22,9.16087857490925
27.0,4.9,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,18,3.0989710082123887
21.0,4.8,Fog,Medium,1,scooter,1.0,No,Metropolitian,25,11.903152806224751
38.0,4.1,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,35,9.061521496839395
29.0,4.3,Fog,Jam,1,scooter,2.0,No,Metropolitian,41,19.730013677494053
23.0,4.8,Fog,Jam,0,motorcycle,1.0,No,Urban,42,10.737399645661611
21.0,4.7,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,29,20.397442775188328
21.0,4.6,Cloudy,High,2,scooter,0.0,No,Metropolitian,27,3.059241752280784
29.0,4.8,Sunny,Jam,1,scooter,1.0,No,Urban,10,20.165511137076656
32.0,4.4,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,32,8.917673955298648
21.0,4.8,Windy,Jam,1,scooter,0.0,No,Metropolitian,16,4.707104052532131
,,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,19,20.144000349550186
36.0,4.8,Fog,Low,2,scooter,1.0,No,Urban,17,1.5179788839585027
24.0,4.5,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,23,5.984601641640603
25.0,4.8,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,22,13.946200129119886
20.0,4.5,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,20,13.66073757837138
21.0,2.5,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,42,10.847252707161315
32.0,4.7,Fog,High,2,electric_scooter,1.0,No,Metropolitian,32,3.1380694073889375
39.0,4.3,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,35,19.730372280538887
34.0,4.5,Fog,High,0,motorcycle,1.0,No,,26,6.197928559983297
24.0,4.7,Stormy,Jam,1,scooter,0.0,No,Metropolitian,13,9.296566687565381
24.0,4.1,Sunny,High,0,motorcycle,0.0,No,Metropolitian,46,6.276138627413788
26.0,4.8,Sunny,Jam,1,scooter,0.0,No,Metropolitian,16,16.694758860031836
25.0,4.8,Stormy,Medium,2,scooter,1.0,No,Metropolitian,23,4.581557070783274
27.0,4.8,Windy,Low,2,electric_scooter,0.0,No,Metropolitian,11,9.165678378618614
,,,,3,electric_scooter,0.0,No,Metropolitian,23,7.5900214384297335
32.0,4.8,Cloudy,Low,1,scooter,1.0,No,Metropolitian,18,4.580117184533858
34.0,4.9,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,29,4.648812589303729
37.0,4.8,Fog,Medium,1,scooter,0.0,No,Metropolitian,19,7.845173108613388
31.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Urban,18,13.591356859732272
38.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,25,4.531282553409259
,,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,44,16.76046196823297
37.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,38,12.234095574157156
25.0,4.9,Fog,High,1,motorcycle,0.0,No,Metropolitian,24,1.549238578891355
20.0,4.5,Sunny,High,2,scooter,0.0,No,Metropolitian,17,6.108440050157439
26.0,4.8,Fog,Medium,2,scooter,1.0,No,Metropolitian,28,19.88068932355078
39.0,4.8,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,29,1.4866376270953108
,,Stormy,Jam,1,scooter,1.0,No,Metropolitian,40,20.139201725059262
38.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Urban,24,4.707104052532131
34.0,4.6,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,54,16.577747438648807
34.0,4.7,Sunny,Low,0,motorcycle,1.0,No,Urban,25,17.043069629578344
28.0,4.6,Sunny,Jam,2,scooter,0.0,No,Metropolitian,20,11.708913750651728
21.0,4.8,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,39,12.396203377424794
23.0,4.6,Fog,High,0,motorcycle,0.0,No,Metropolitian,21,6.197867124953263
39.0,3.9,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,38,10.84481606265683
25.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,18,3.036047445255293
34.0,4.5,Stormy,Jam,1,scooter,0.0,No,Urban,30,9.297734320003551
35.0,4.6,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,30,9.295378519274944
38.0,4.0,Cloudy,Medium,1,scooter,1.0,No,Urban,34,11.902873492993384
28.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,39,16.69539736717666
20.0,4.2,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,35,13.569537884725447
28.0,4.0,Windy,Jam,0,motorcycle,2.0,No,Urban,34,13.66073757837138
23.0,4.8,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,17,4.664736409311263
25.0,5.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,27,9.297373575548699
37.0,4.3,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,32,13.713493498525082
